suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
core,hidden_variable,variable_addition,False,Flat-Search,40,core,0.9605289409547054,0.27819500177500767,4.403743629725286,1.0,1.0,1.0,0.1773242428337916,11
core,hidden_variable,variable_addition,False,Flat-Search,41,core,0.9512107219280802,0.3590652954423543,4.185950382362265,1.0,1.0,1.0,0.16270538127336515,11
core,hidden_variable,variable_addition,False,Flat-Search,42,core,0.963451668065907,0.30348568454872676,5.005321506311057,1.0,1.0,1.0,0.17415653965789252,11
core,hidden_variable,variable_addition,False,Flat-Search,43,core,0.9515138654887442,0.28297856633831986,3.636196993911989,1.0,1.0,1.0,0.17360221034436363,11
core,hidden_variable,variable_addition,False,Flat-Search,44,core,0.960758696004445,0.3056091179502671,4.660867592500271,1.0,1.0,1.0,0.1722919514341248,11
core,hidden_variable,variable_addition,False,Flat-Search,45,core,0.9575749429339657,0.26690904409607513,3.765754843616036,1.0,1.0,1.0,0.17111107720008994,11
core,hidden_variable,variable_addition,False,Flat-Search,46,core,0.950295400676081,0.3170140665558536,4.819670431807866,1.0,1.0,1.0,0.19662731134311617,11
core,hidden_variable,variable_addition,False,Flat-Search,47,core,0.9596991513601594,0.27871002448755705,4.062491844833991,1.0,1.0,1.0,0.16969420058775608,11
core,hidden_variable,variable_addition,False,Flat-Search,48,core,0.9612719676888872,0.26496865403346925,3.793714768506436,1.0,1.0,1.0,0.16354449507497393,11
core,hidden_variable,variable_addition,False,Flat-Search,49,core,0.9596499799542483,0.3104301474550438,4.1007067465914995,1.0,1.0,1.0,0.15836951697765506,11
core,hidden_variable,variable_addition,False,MDL-Flat,0,core,0.9545626173664286,0.30926613842511586,4.729867457531382,1.0,1.0,1.0,0.1879278018297898,11
core,hidden_variable,variable_addition,False,MDL-Flat,1,core,0.9451013431030514,0.34876240957675453,4.024806224181896,1.0,1.0,1.0,0.1732113885276409,11
core,hidden_variable,variable_addition,False,MDL-Flat,2,core,0.9610195393410629,0.3679475466921678,6.184058754653594,1.0,1.0,1.0,0.1831941192477572,11
core,hidden_variable,variable_addition,False,MDL-Flat,3,core,0.9515467853994741,0.3767111328599043,4.716087005339968,1.0,1.0,1.0,0.1704259434106471,11
core,hidden_variable,variable_addition,False,MDL-Flat,4,core,0.9605027197921242,0.26092832308264663,3.4273969589314652,1.0,1.0,1.0,0.15560697355792857,11
core,hidden_variable,variable_addition,False,MDL-Flat,5,core,0.9508687294464058,0.33363617308114174,3.799606477355909,1.0,1.0,1.0,0.16066031722315738,11
core,hidden_variable,variable_addition,False,MDL-Flat,6,core,0.9604387335204659,0.277928948239476,3.407449316932031,1.0,1.0,1.0,0.14799467563794522,11
core,hidden_variable,variable_addition,False,MDL-Flat,7,core,0.9703242977379388,0.22503445862804305,4.5891171933309876,1.0,1.0,1.0,0.1772203520783852,11
core,hidden_variable,variable_addition,False,MDL-Flat,8,core,0.9621802966154868,0.313685567411388,5.135546852959716,1.0,1.0,1.0,0.17686281270842513,11
core,hidden_variable,variable_addition,False,MDL-Flat,9,core,0.9581033803984295,0.31053619632900575,4.15012375443555,1.0,1.0,1.0,0.16347621530110934,11
core,hidden_variable,variable_addition,False,MDL-Flat,10,core,0.9574627686027404,0.3205645171201583,5.026119340202992,1.0,1.0,1.0,0.1840190855269352,11
core,hidden_variable,variable_addition,False,MDL-Flat,11,core,0.9488524852047462,0.347191875706938,4.09960261577567,1.0,1.0,1.0,0.16889604847126283,11
core,hidden_variable,variable_addition,False,MDL-Flat,12,core,0.9338180610118456,0.4244620168405371,4.350994772771546,1.0,1.0,1.0,0.17730335334230124,11
core,hidden_variable,variable_addition,False,MDL-Flat,13,core,0.9571329838532177,0.337216868002053,4.038640794518313,1.0,1.0,1.0,0.15312730479882752,11
core,hidden_variable,variable_addition,False,MDL-Flat,14,core,0.9526973656874196,0.30616440497576364,3.5347168310543227,1.0,1.0,1.0,0.15853156762006837,11
core,hidden_variable,variable_addition,False,MDL-Flat,15,core,0.9431233871906275,0.32957175085702745,4.2420850007440185,1.0,1.0,1.0,0.19006779928654616,11
core,hidden_variable,variable_addition,False,MDL-Flat,16,core,0.9550785500661132,0.33281878426949313,4.824532990935518,1.0,1.0,1.0,0.1802401867758502,11
core,hidden_variable,variable_addition,False,MDL-Flat,17,core,0.9596372165817,0.2830712253061888,4.771124048416626,1.0,1.0,1.0,0.18723665597084183,11
core,hidden_variable,variable_addition,False,MDL-Flat,18,core,0.9597526055943306,0.2969584993025072,4.8757891330170535,1.0,1.0,1.0,0.1837620693546888,11
core,hidden_variable,variable_addition,False,MDL-Flat,19,core,0.9521447975214352,0.33524569379029506,4.08540085622238,1.0,1.0,1.0,0.16599258333417316,11
core,hidden_variable,variable_addition,False,MDL-Flat,20,core,0.9499122890718016,0.34993033209030944,4.971167795426258,1.0,1.0,1.0,0.18909053547914423,11
core,hidden_variable,variable_addition,False,MDL-Flat,21,core,0.9580478239778204,0.31690267661993293,5.0088814594987054,1.0,1.0,1.0,0.18353680323231764,11
core,hidden_variable,variable_addition,False,MDL-Flat,22,core,0.9595264286647661,0.28983055489888004,4.553458458818391,1.0,1.0,1.0,0.17904608316364024,11
core,hidden_variable,variable_addition,False,MDL-Flat,23,core,0.9555394119518572,0.3288143296488174,4.935711824200549,1.0,1.0,1.0,0.18338095415659672,11
core,hidden_variable,variable_addition,False,MDL-Flat,24,core,0.9522865877811162,0.2905848622351548,4.020066739840891,1.0,1.0,1.0,0.1808373616839144,11
core,hidden_variable,variable_addition,False,MDL-Flat,25,core,0.9782003791233226,0.21565016330099826,4.7291184037938985,1.0,1.0,1.0,0.15323901280554525,11
core,hidden_variable,variable_addition,False,MDL-Flat,26,core,0.9621121158124306,0.25459173633623633,4.849393561391571,1.0,1.0,1.0,0.1953577122207994,11
core,hidden_variable,variable_addition,False,MDL-Flat,27,core,0.954850631214747,0.3273277168694594,4.74828057327071,1.0,1.0,1.0,0.18085032946129953,11
core,hidden_variable,variable_addition,False,MDL-Flat,28,core,0.9630304666325515,0.29091130278497257,4.396981050924322,1.0,1.0,1.0,0.1651049978512087,11
core,hidden_variable,variable_addition,False,MDL-Flat,29,core,0.9632996734320041,0.2926756927137036,4.600819940073202,1.0,1.0,1.0,0.1689355961653412,11
core,hidden_variable,variable_addition,False,MDL-Flat,30,core,0.9535499122709491,0.3529399702755503,4.677373681649722,1.0,1.0,1.0,0.17292914431236212,11
