suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,41,L4,0.9485234175108229,0.1334961529230622,2.2737233882033414,1.0,1.0,1.0,0.21443201425761843,7
symbolic,symbolic_generation,generated_variable,False,Oracle,41,L4,0.9485234175108229,0.1334961529230622,2.2737233882033414,1.0,1.0,1.0,0.21443201425761843,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,42,L4,0.5394130944562542,2.4322181455838274,2.4322181455838274,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,42,L4,0.5380152563571394,2.4459381174137653,2.4322181455838274,0.0,1.0,1.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,42,L4,0.9460276999332888,0.16250977748464154,2.4322181455838274,1.0,1.0,1.0,0.20330730273851733,7
symbolic,symbolic_generation,generated_variable,False,Oracle,42,L4,0.9460276999332888,0.16250977748464154,2.4322181455838274,1.0,1.0,1.0,0.20330730273851733,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,43,L4,0.5180061721660837,2.393015817672681,2.393015817672681,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,43,L4,0.5180061721660837,2.393015817672681,2.393015817672681,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,43,L4,0.9456888373762251,0.14769978522176933,2.393015817672681,1.0,1.0,1.0,0.2138413326050707,7
symbolic,symbolic_generation,generated_variable,False,Oracle,43,L4,0.9456888373762251,0.14769978522176933,2.393015817672681,1.0,1.0,1.0,0.2138413326050707,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,44,L4,0.5032530005575899,2.1990687739554087,2.1990687739554087,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,44,L4,0.5032530005575899,2.1990687739554087,2.1990687739554087,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,44,L4,0.9334963388353837,0.15871678876422868,2.1990687739554087,1.0,1.0,1.0,0.2151216691388969,7
symbolic,symbolic_generation,generated_variable,False,Oracle,44,L4,0.9334963388353837,0.15871678876422868,2.1990687739554087,1.0,1.0,1.0,0.2151216691388969,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,45,L4,0.5062178248159082,1.6918228458038331,1.6918228458038331,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,45,L4,0.5056290640437524,1.695812417859677,1.6918228458038331,0.0,1.0,1.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,45,L4,0.9267606963150904,0.13706719003655196,1.6918228458038331,1.0,1.0,1.0,0.21027143574959112,7
symbolic,symbolic_generation,generated_variable,False,Oracle,45,L4,0.9267606963150904,0.13706719003655196,1.6918228458038331,1.0,1.0,1.0,0.21027143574959112,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,46,L4,0.5157124144769669,2.369122892262523,2.369122892262523,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,46,L4,0.5206102574688481,2.323099736836597,2.369122892262523,0.0,1.0,1.0,0.0024489214959406147,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,46,L4,0.9474826282029064,0.13983747290055523,2.369122892262523,1.0,1.0,1.0,0.21588510686296974,7
symbolic,symbolic_generation,generated_variable,False,Oracle,46,L4,0.9474826282029064,0.13983747290055523,2.369122892262523,1.0,1.0,1.0,0.21588510686296974,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,47,L4,0.5300139379104362,2.4958519197573206,2.4958519197573206,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,47,L4,0.5300139379104362,2.4958519197573206,2.4958519197573206,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,47,L4,0.9328200032430347,0.20270443684831604,2.4958519197573206,1.0,1.0,1.0,0.20140303266629928,7
symbolic,symbolic_generation,generated_variable,False,Oracle,47,L4,0.9328200032430347,0.20270443684831604,2.4958519197573206,1.0,1.0,1.0,0.20140303266629928,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,48,L4,0.5115906284650317,1.5790410667426706,1.5790410667426706,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,48,L4,0.5079192556493604,1.6024102345306095,1.5790410667426706,0.0,1.0,1.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,48,L4,0.9043445021866061,0.1749476246718685,1.5790410667426706,1.0,1.0,1.0,0.19637693686078722,7
symbolic,symbolic_generation,generated_variable,False,Oracle,48,L4,0.9043445021866061,0.1749476246718685,1.5790410667426706,1.0,1.0,1.0,0.19637693686078722,7
symbolic,symbolic_generation,generated_variable,False,Fixed-Frame,49,L4,0.511011296857935,2.4863559708556946,2.4863559708556946,0.0,0.0,0.0,0.0,7
symbolic,symbolic_generation,generated_variable,False,Raw-Feature-Search,49,L4,0.5110539825542825,2.48593127299415,2.4863559708556946,0.0,1.0,1.0,2.134284817373322e-05,7
symbolic,symbolic_generation,generated_variable,False,EIC-Symbolic,49,L4,0.9510736010612193,0.13366697102306904,2.4863559708556946,1.0,1.0,1.0,0.22003115210164215,7
symbolic,symbolic_generation,generated_variable,False,Oracle,49,L4,0.9510736010612193,0.13366697102306904,2.4863559708556946,1.0,1.0,1.0,0.22003115210164215,7
